"year","last_name, first_name","player_id","pitch_hand","api_pitch_type","n_pitches","release_speed","spin_rate","movement_inches","alan_active_spin_pct","active_spin","hawkeye_measured","movement_inferred","api_pitch_name","active_spin_formatted","hawkeye_measured_clock_minutes","movement_inferred_clock_minutes","diff_measured_inferred","diff2","diff_measured_inferred_minutes","hawkeye_measured_clock_hh","hawkeye_measured_clock_mm","movement_inferred_clock_hh","movement_inferred_clock_mm","diff_clock_hh","diff_clock_mm","hawkeye_measured_clock_label","movement_inferred_clock_label","diff_clock_label"
,"Sanmartin, Reiver",665665,"L","SL",269,"82",2440,"6.5",0.28333768132501724,0.2394870248118733,238.59592752221351,265.5966265174136,"Slider",24,600,555,-27.000698995200082,27.000698995200104,45,10,0,9,15,0,45,"10:00","9:15","+0H 45M"
,"Sheffield, Jordan",642068,"R","SL",11,"87.3",2583,"4.6",0.20909951164498725,0.2934808258368239,143.9246753241784,117.2825140668907,"Slider",29,75,120,26.642161257287697,26.642161257287707,-45,1,15,2,0,0,45,"1:15","2:00","-0H 45M"
,"Sheffield, Justus",656954,"L","SL",63,"81.6",2480,"13.8",0.5698293617214218,0.4526443625661359,300.71453313381073,284.4949059355105,"Slider",45,480,510,16.21962719830026,16.21962719830024,-30,8,0,8,30,0,30,"8:00","8:30","-0H 30M"
,"Stephens, Jackson",623451,"R","SL",33,"86.9",2457,"5.6",0.25358500666597994,0.2973698481088445,108.65487131761692,82.6467127261392,"Slider",30,150,195,26.008158591477724,26.008158591477724,-45,2,30,3,15,0,45,"2:30","3:15","-0H 45M"
,"Strzelecki, Peter",657265,"R","SL",192,"82.9",2982,"16.7",0.6926992419566881,0.5512838499730998,77.39322349128082,93.53240775844077,"Slider",55,210,180,-16.139184267159948,16.139184267159944,30,3,30,3,0,0,30,"3:30","3:00","+0H 30M"
,"Syndergaard, Noah",592789,"R","SL",352,"85.2",2151,"6.6",0.30554255186368173,0.353265943098309,117.24182692117043,86.64273796224931,"Slider",35,120,180,30.599088958921115,30.599088958921104,-60,2,0,3,0,1,0,"2:00","3:00","-1H 00M"
,"Sánchez, Aníbal",434671,"R","SL",70,"83",2179,"7",0.3190464511569446,0.4197057355661458,148.58699613651834,117.42423378470866,"Slider",42,60,120,31.162762351809675,31.162762351809675,-60,1,0,2,0,1,0,"1:00","2:00","-1H 00M"
,"Verlander, Justin",434378,"R","SL",728,"87.4",2464,"6",0.2627249404987447,0.30104333468564626,164.74459738224238,129.97933661737878,"Slider",30,750,105,34.7652607648636,34.7652607648636,-75,12,30,1,45,1,15,"12:30","1:45","-1H 15M"
,"Vizcaíno, Arodys",527055,"R","SL",45,"84.3",2313,"4.1",0.18792846973407348,0.16028723362452843,3.5914853093148054,14.533136436723083,"Slider",16,360,330,-10.941651127408278,10.94165112740828,30,6,0,5,30,0,30,"6:00","5:30","+0H 30M"
,"Whitlock, Garrett",676477,"R","SL",190,"83.4",1937,"4.8",0.2283342012030733,0.254009926144227,71.39183832506869,35.03249835461432,"Slider",25,210,285,36.35933997045437,36.359339970454364,-75,3,30,4,45,1,15,"3:30","4:45","-1H 15M"
,"Woodruff, Brandon",605540,"R","SL",282,"88",2410,"5.1",0.23407764160456032,0.2517216214910843,149.41203702393804,116.01698316041654,"Slider",25,60,135,33.3950538635215,33.39505386352151,-75,1,0,2,15,1,15,"1:00","2:15","-1H 15M"
,"Zimmermann, Bruce",669145,"L","SL",203,"85",2432,"2.8",0.1204939747151118,0.14784894614066696,106.64743542937421,124.0436625172636,"Slider",15,150,105,-17.396227087889386,17.39622708788935,45,2,30,1,45,0,45,"2:30","1:45","+0H 45M"
,"Espinoza, Anderson",659262,"R","SL",75,"80.6",2148,"9.8",0.44582124740843265,0.4276139203967358,35.494434309718116,48.55719506125757,"Slider",43,285,270,-13.062760751539457,13.062760751539459,15,4,45,4,30,0,15,"4:45","4:30","+0H 15M"
,"Fernández, Junior",658551,"R","SL",117,"88.9",2120,"7.6",0.36825316936040337,0.25145821648415967,163.16378438195812,185.8512093087074,"Slider",25,750,705,-22.687424926749287,22.68742492674929,45,12,30,11,45,0,45,"12:30","11:45","+0H 45M"
,"Gallegos, Giovanny",606149,"R","SL",466,"85.5",2475,"2.4",0.1070253106359715,0.12617849389619729,63.52250598442315,33.43729732779545,"Slider",13,240,300,30.0852086566277,30.0852086566277,-60,4,0,5,0,1,0,"4:00","5:00","-1H 00M"
,"González, Chi Chi",592346,"R","SL",104,"84.4",2553,"10.7",0.46837086514461435,0.31735145512498303,84.34091395986454,112.95981953415003,"Slider",32,195,135,-28.618905574285492,28.61890557428549,60,3,15,2,15,1,0,"3:15","2:15","+1H 00M"
,"Hernández, Carlos",672578,"R","SL",168,"85.8",2027,"4.2",0.20883380766012008,0.20661875489509826,132.71216059511292,106.25794104557781,"Slider",21,90,150,26.45421954953511,26.454219549535118,-60,1,30,2,30,1,0,"1:30","2:30","-1H 00M"
,"Jefferies, Daulton",641726,"R","SL",81,"80.1",2364,"7.6",0.32092157229182167,0.38010187700582515,79.63502832161646,55.55358887317813,"Slider",38,195,255,24.08143944843833,24.08143944843832,-60,3,15,4,15,1,0,"3:15","4:15","-1H 00M"
,"Lakins Sr., Travis",664042,"R","SL",44,"82.7",2662,"13.2",0.550916963569714,0.620351218661367,79.76454051681822,81.13859915957825,"Slider",62,195,195,-1.3740586427600334,1.3740586427600314,0,3,15,3,15,0,0,"3:15","3:15"," 0H 00M"
,"Martínez, Adrián",661309,"R","SL",222,"82",1940,"4.1",0.19318892412807764,0.20263566854331214,53.663727562489285,76.58040837741311,"Slider",20,255,210,-22.916680814923822,22.916680814923826,45,4,15,3,30,0,45,"4:15","3:30","+0H 45M"
,"Pilkington, Konnor",663455,"L","SL",82,"81.9",2234,"4.2",0.19506440568675137,0.21174337281737113,306.2851866679355,313.2195987519394,"Slider",21,465,450,-6.934412084003895,6.934412084003915,15,7,45,7,30,0,15,"7:45","7:30","+0H 15M"
,"Rodriguez, Eduardo",593958,"L","SL",59,"82.8",2172,"4.7",0.21185430357046306,0.3339277323483413,240.61963740886472,271.8719216633781,"Slider",33,600,540,-31.25228425451337,31.25228425451334,60,10,0,9,0,1,0,"10:00","9:00","+1H 00M"
,"Rodríguez, Manuel",655889,"R","SL",69,"87.2",2316,"7.5",0.34275930936941834,0.3880720282342982,52.87410560728449,25.2706955750688,"Slider",39,255,315,27.60341003221569,27.603410032215702,-60,4,15,5,15,1,0,"4:15","5:15","-1H 00M"
,"Sawamura, Hirokazu",617228,"R","SL",113,"85.8",2298,"9",0.3991153216803554,0.2422937628885436,98.03399980205747,119.60096586555181,"Slider",24,165,120,-21.56696606349435,21.566966063494352,45,2,45,2,0,0,45,"2:45","2:00","+0H 45M"
,"Senzatela, Antonio",622608,"R","SL",401,"86.2",2103,"5.5",0.2855984047502888,0.393901779144059,144.9630798727523,101.71242448619282,"Slider",39,75,150,43.25065538655949,43.25065538655948,-75,1,15,2,30,1,15,"1:15","2:30","-1H 15M"
,"Severino, Anderson",644429,"L","SL",21,"86.1",2384,"5",0.22092773923297596,0.33385474044046837,236.1291575374758,249.12860717159833,"Slider",33,615,585,-12.999449634122527,12.999449634122493,30,10,15,9,45,0,30,"10:15","9:45","+0H 30M"
,"Stephenson, Robert",596112,"R","SL",424,"83.9",2917,"7.4",0.3230105438196247,0.3870461414839536,46.06753573649331,51.78826030114371,"Slider",39,270,255,-5.720724564650396,5.720724564650385,15,4,30,4,15,0,15,"4:30","4:15","+0H 15M"
,"Strickland, Hunter",519326,"R","SL",407,"84.8",2816,"9.6",0.4038066792209087,0.45862189549772425,81.76639208372073,71.23135278142912,"Slider",46,195,225,10.535039302291608,10.535039302291615,-30,3,15,3,45,0,30,"3:15","3:45","-0H 30M"
,"Taylor, Michael A.",572191,"R","SL",20,"74.3",1452,"14.1",0.7678487478418122,0.9706309293731976,207.58328594599934,200.68608063636262,"Slider",97,660,675,6.897205309636718,6.897205309636711,-15,11,0,11,15,0,15,"11:00","11:15","-0H 15M"
,"Cleavinger, Garrett",664076,"L","SL",143,"82.7",2646,"12",0.500535413645957,0.4892816695388172,290.893120523608,308.11370064856897,"Slider",49,495,465,-17.220580124960975,17.22058012496099,30,8,15,7,45,0,30,"8:15","7:45","+0H 30M"
,"DeSclafani, Anthony",543101,"R","SL",120,"87.4",2207,"8.5",0.38807417874553635,0.4444615162810715,181.11867677051026,147.32549928971227,"Slider",44,720,60,33.79317748079799,33.793177480797986,-60,12,0,1,0,1,0,"12:00","1:00","-1H 00M"
,"Gutierrez, Vladimir",661269,"R","SL",149,"82.2",2489,"13.8",0.5899268983766388,0.4459129579389161,59.55797073298908,85.09633536251373,"Slider",45,240,195,-25.53836462952465,25.538364629524658,45,4,0,3,15,0,45,"4:00","3:15","+0H 45M"
,"Hernández, Elieser",622694,"R","SL",393,"80.1",2104,"14.4",0.6525783055221783,0.46738622646294037,121.04625546338201,141.98215287008972,"Slider",47,120,75,-20.93589740670771,20.935897406707713,45,2,0,1,15,0,45,"2:00","1:15","+0H 45M"
,"Liberatore, Matthew",669461,"L","SL",69,"86",2573,"5.1",0.22812177906530817,0.2734108026777879,229.23839840329092,263.0246948121305,"Slider",27,615,555,-33.786296408839604,33.78629640883964,60,10,15,9,15,1,0,"10:15","9:15","+1H 00M"
,"Plassmeyer, Michael",674681,"L","SL",15,"75.9",2279,"9.1",0.3860269374067477,0.40363007806938034,298.9283864061641,279.6368730813864,"Slider",40,480,525,19.291513324777725,19.29151332477771,-45,8,0,8,45,0,45,"8:00","8:45","-0H 45M"
,"De Los Santos, Enyel",660853,"R","SL",236,"83.1",2143,"3.6",0.165433427390245,0.17005980352527053,112.06222640479922,67.43470476361364,"Slider",17,135,225,44.62752164118558,44.62752164118558,-90,2,15,3,45,1,30,"2:15","3:45","-1H 30M"
,"De Los Santos, Yerry",660787,"R","SL",179,"83.9",2185,"6.2",0.2928863653723486,0.27305766882987675,109.448250662438,77.76890621143143,"Slider",27,135,210,31.67934445100657,31.67934445100657,-75,2,15,3,30,1,15,"2:15","3:30","-1H 15M"
,"Hernández, Jonathan",642546,"R","SL",185,"87.3",2520,"5.9",0.259048387597319,0.2719678247363629,123.80418188301297,86.40682390023656,"Slider",27,105,180,37.39735798277641,37.397357982776406,-75,1,45,3,0,1,15,"1:45","3:00","-1H 15M"
,"McCullers Jr., Lance",621121,"R","SL",191,"85.1",2856,"14.5",0.5944517121791543,0.477392829271212,75.7478272432831,102.02805546706385,"Slider",48,210,150,-26.280228223780753,26.28022822378074,60,3,30,2,30,1,0,"3:30","2:30","+1H 00M"
,"Merryweather, Julian",657240,"R","SL",143,"87.7",2345,"3.8",0.17094075839419556,0.1718852246837122,64.83897904869049,38.129170903659656,"Slider",17,225,285,26.709808145030834,26.709808145030827,-60,3,45,4,45,1,0,"3:45","4:45","-1H 00M"
,"Montes de Oca, Bryce",656755,"R","SL",19,"86.8",2336,"13.4",0.602729804844221,0.316122935215574,80.91946103433408,106.09910938194979,"Slider",32,195,150,-25.17964834761571,25.1796483476157,45,3,15,2,30,0,45,"3:15","2:30","+0H 45M"
,"Sánchez, Cristopher",650911,"L","SL",125,"84.8",1912,"4",0.18996501468447552,0.19687217804081766,294.7181797087645,312.4964210272768,"Slider",20,495,450,-17.7782413185123,17.7782413185123,45,8,15,7,30,0,45,"8:15","7:30","+0H 45M"
,"Hernández, Darwinzon",650382,"L","SL",47,"84.2",2527,"6.1",0.26727324895891413,0.33119523836049586,253.67314859336474,272.3118767603333,"Slider",33,570,540,-18.638728166968548,18.63872816696856,30,9,30,9,0,0,30,"9:30","9:00","+0H 30M"
,"Domínguez, Seranthony",622554,"R","SL",203,"89.5",2441,"6.7",0.3007640359727132,0.3328456371444129,134.62508851728342,112.33058581148151,"Slider",33,90,135,22.294502705801904,22.294502705801904,-45,1,30,2,15,0,45,"1:30","2:15","-0H 45M"
,"Woods Richardson, Simeon",680573,"R","SL",17,"83.7",2254,"8.5",0.3788105389412418,0.5298858197307599,135.20812641132142,111.2065249050585,"Slider",53,90,135,24.001601506262915,24.001601506262922,-45,1,30,2,15,0,45,"1:30","2:15","-0H 45M"
,"Clevinger, Mike",605182,"R","SL",395,"79.9",2448,"17",0.7316633910169857,0.5314441715594487,54.188007135159395,77.21903346558578,"Slider",53,255,210,-23.031026330426386,23.031026330426393,45,4,15,3,30,0,45,"4:15","3:30","+0H 45M"
,"Corbin, Patrick",571578,"L","SL",768,"81.7",2183,"3.7",0.16581756524320043,0.18455862304568232,246.54570871185317,273.2975309740989,"Slider",18,585,540,-26.751822262245724,26.75182226224573,45,9,45,9,0,0,45,"9:45","9:00","+0H 45M"
,"Coulombe, Danny",543056,"L","SL",49,"82.8",2535,"6.4",0.2718215470396112,0.20021767735998575,277.0769719908802,234.38362532116062,"Slider",20,525,615,42.6933466697196,42.69334666971962,-90,8,45,10,15,1,30,"8:45","10:15","-1H 30M"
,"De Jesus, Angel",669804,"R","SL",79,"83.9",2344,"5.2",0.23390191075865027,0.23800656756881483,145.58336750319594,141.83168471720484,"Slider",24,75,75,3.7516827859911075,3.7516827859910973,0,1,15,1,15,0,0,"1:15","1:15"," 0H 00M"
,"Devenski, Chris",606965,"R","SL",29,"82.4",2175,"6.4",0.2927069749242702,0.3022088756544964,79.23047017296608,103.5477362943825,"Slider",30,195,150,-24.317266121416424,24.317266121416417,45,3,15,2,30,0,45,"3:15","2:30","+0H 45M"
,"Diplán, Marcos",650959,"R","SL",23,"85.1",2501,"8",0.3441734539483999,0.3327965044560191,106.25304468613709,120.33400130073849,"Slider",33,150,120,-14.080956614601405,14.080956614601421,30,2,30,2,0,0,30,"2:30","2:00","+0H 30M"
,"Eickhoff, Jerad",595191,"R","SL",37,"80.5",2249,"3.7",0.16714677788129578,0.23827741987913498,138.46929468021412,103.52200722450766,"Slider",24,90,150,34.94728745570646,34.94728745570644,-60,1,30,2,30,1,0,"1:30","2:30","-1H 00M"
,"Eovaldi, Nathan",543135,"R","SL",212,"85.9",2171,"7.8",0.3531101631310544,0.40839877448963813,134.97939573842234,104.72131187459675,"Slider",41,90,150,30.25808386382559,30.258083863825586,-60,1,30,2,30,1,0,"1:30","2:30","-1H 00M"
,"Espinal, Raynel",642659,"R","SL",17,"83.9",2275,"4.2",0.19348770657627382,0.41492564079686256,174.2999065036684,146.4698338354773,"Slider",41,735,60,27.83007266819112,27.83007266819113,-45,12,15,1,0,0,45,"12:15","1:00","-0H 45M"
,"Fairbanks, Pete",664126,"R","SL",132,"85.8",2466,"9.7",0.4234833573341747,0.4322689498702651,42.388586932508815,15.963580488587752,"Slider",43,270,330,26.425006443921063,26.425006443921063,-60,4,30,5,30,1,0,"4:30","5:30","-1H 00M"
,"Familia, Jeurys",544727,"R","SL",121,"88.6",2183,"5.6",0.2672539076670735,0.34875473349825065,227.1714497480197,182.7347395888352,"Slider",35,630,720,44.436710159184514,44.4367101591845,-90,10,30,12,0,1,30,"10:30","12:00","-1H 30M"
,"Fletcher, Aaron",667465,"L","SL",40,"79.6",1809,"6.5",0.3154949377439208,0.3499718320610122,289.91524364600025,284.5490810099376,"Slider",35,495,510,5.366162636062654,5.366162636062653,-15,8,15,8,30,0,15,"8:15","8:30","-0H 15M"
,"Gore, MacKenzie",669022,"L","SL",190,"87.4",1957,"5.1",0.2507909141560294,0.3542627327470454,167.16111298757232,213.73884194288462,"Slider",35,750,660,-46.577728955312296,46.577728955312296,90,12,30,11,0,1,30,"12:30","11:00","+1H 30M"
,"Gustave, Jandel",594311,"R","SL",163,"86.2",2383,"8.5",0.3821862565688255,0.4177604001643996,113.17658041759208,77.17174158091684,"Slider",42,135,210,36.00483883667523,36.00483883667523,-75,2,15,3,30,1,15,"2:15","3:30","-1H 15M"
,"Howard, Spencer",675921,"R","SL",243,"84.7",2163,"6.5",0.29872005670705293,0.28933067500056137,122.54431799546964,79.42908922004062,"Slider",29,120,195,43.11522877542902,43.115228775429024,-75,2,0,3,15,1,15,"2:00","3:15","-1H 15M"
,"Hughes, Brandon",676714,"L","SL",416,"82.9",2376,"5.1",0.2250321310853286,0.20836326884248543,241.63744022718245,245.2770042425555,"Slider",21,600,585,-3.639564015373054,3.639564015373003,15,10,0,9,45,0,15,"10:00","9:45","+0H 15M"
,"Hutchison, Drew",571800,"R","SL",652,"86",2582,"5.7",0.2512465738041908,0.2500255660113094,108.54572650010647,70.16046565481263,"Slider",25,150,225,38.38526084529384,38.385260845293836,-75,2,30,3,45,1,15,"2:30","3:45","-1H 15M"
,"Keuchel, Dallas",572971,"L","SL",89,"76.9",2337,"11",0.4739551994046509,0.3391974821651892,313.54823041117584,274.24103646162865,"Slider",34,450,525,39.307193949547184,39.307193949547184,-75,7,30,8,45,1,15,"7:30","8:45","-1H 15M"
,"Kopech, Michael",656629,"R","SL",493,"84.4",2394,"6.8",0.30148084642795187,0.3042099032658207,77.9166737205658,57.377293136067095,"Slider",30,210,240,20.5393805844987,20.5393805844987,-30,3,30,4,0,0,30,"3:30","4:00","-0H 30M"
,"Lamet, Dinelson",659275,"R","SL",304,"86.3",2421,"5.4",0.25343224751122245,0.19048106844484988,131.85388190173626,151.7466751155294,"Slider",19,90,60,-19.89279321379314,19.89279321379313,30,1,30,1,0,0,30,"1:30","1:00","+0H 30M"
,"Lawrence, Casey",596271,"R","SL",90,"81.3",2471,"9.7",0.4106248716641361,0.304311487546589,118.89914426197548,141.49425516668282,"Slider",30,120,75,-22.59511090470734,22.595110904707347,45,2,0,1,15,0,45,"2:00","1:15","+0H 45M"
,"Luzardo, Jesús",666200,"L","SL",493,"83.7",2326,"3.1",0.13873603180038285,0.13591356402821508,306.9067837863313,327.8463155770289,"Slider",14,465,420,-20.93953179069763,20.93953179069762,45,7,45,7,0,0,45,"7:45","7:00","+0H 45M"
,"McFarland, T.J.",519008,"L","SL",73,"79.5",2257,"7.4",0.3331891471558061,0.4494720832752791,297.08517693796466,317.0026560272098,"Slider",45,480,450,-19.91747908924515,19.917479089245155,30,8,0,7,30,0,30,"8:00","7:30","+0H 30M"
,"Montas, Frankie",593423,"R","SL",362,"87.2",2410,"7.1",0.3125323719020036,0.32009323590707967,129.70914019413402,105.08465543897572,"Slider",32,105,150,24.624484755158306,24.62448475515832,-45,1,45,2,30,0,45,"1:45","2:30","-0H 45M"
,"Montero, Rafael",606160,"R","SL",130,"87.9",2351,"7.4",0.33098854009670264,0.2692269523400846,126.53097848629048,102.78946357284424,"Slider",27,105,150,23.741514913446238,23.74151491344623,-45,1,45,2,30,0,45,"1:45","2:30","-0H 45M"
,"Morejon, Adrian",670970,"L","SL",74,"87.6",2655,"6.6",0.2886189156146607,0.3389514372540078,273.7068874350873,297.68279360218605,"Slider",34,540,480,-23.975906167098742,23.975906167098742,60,9,0,8,0,1,0,"9:00","8:00","+1H 00M"
,"Muñoz, Andrés",662253,"R","SL",653,"88.5",2225,"6.7",0.30593725762905816,0.3233597435280039,130.16783004672027,131.0945289179808,"Slider",32,105,105,-0.9266988712605269,0.9266988712605304,0,1,45,1,45,0,0,"1:45","1:45"," 0H 00M"
,"Naughton, Packy",676050,"L","SL",118,"80.9",2350,"4.9",0.22302520413593244,0.3228470462607637,287.93124400766914,302.37619326064487,"Slider",32,510,480,-14.444949252975732,14.444949252975741,30,8,30,8,0,0,30,"8:30","8:00","+0H 30M"
,"Overton, Connor",656818,"R","SL",85,"81.9",2456,"3.2",0.1419961841688109,0.17009410886161377,68.46091093657652,54.338146142679605,"Slider",17,225,255,14.12276479389692,14.122764793896925,-30,3,45,4,15,0,30,"3:45","4:15","-0H 30M"
,"Pallante, Andre",669467,"R","SL",339,"87",2337,"6.9",0.31538880098810645,0.39701087387760536,102.48573002181014,64.78815599342174,"Slider",40,150,225,37.6975740283884,37.6975740283884,-75,2,30,3,45,1,15,"2:30","3:45","-1H 15M"
,"Patton, Spencer",607359,"R","SL",42,"81.7",1893,"15.3",0.7321370596109253,0.4449137466448539,53.43493002905505,80.39936267262803,"Slider",44,255,195,-26.964432643572977,26.964432643572966,60,4,15,3,15,1,0,"4:15","3:15","+1H 00M"
,"Peralta, Freddy",642547,"R","SL",250,"80.3",2125,"9.6",0.4366861455576989,0.3145473699757959,88.90836525103403,104.39964711995253,"Slider",31,180,150,-15.491281868918506,15.491281868918495,30,3,0,2,30,0,30,"3:00","2:30","+0H 30M"
,"Peterson, David",656849,"L","SL",548,"84.4",2325,"5.2",0.2328625893036936,0.19178049623851395,298.5155411470107,274.79394526825854,"Slider",19,480,525,23.72159587875217,23.721595878752222,-45,8,0,8,45,0,45,"8:00","8:45","-0H 45M"
,"Pineda, Michael",501381,"R","SL",155,"80.7",1933,"2.5",0.11742060713076785,0.09648224027712606,339.02911758146064,37.12669683623557,"Slider",10,405,285,-58.09757925477493,58.09757925477495,120,6,45,4,45,2,0,"6:45","4:45","+2H 00M"
,"Pérez, Martín",527048,"L","SL",42,"84.5",2398,"6.6",0.2944546585463648,0.21352839636419826,195.71841338929292,225.11163366273684,"Slider",21,690,630,-29.393220273443916,29.393220273443937,60,11,30,10,30,1,0,"11:30","10:30","+1H 00M"
,"Rasmussen, Drew",656876,"R","SL",12,"85.4",2514,"7.6",0.3279027425409174,0.33145511880001916,35.12093234846344,9.442058811742982,"Slider",33,285,345,25.67887353672046,25.678873536720463,-60,4,45,5,45,1,0,"4:45","5:45","-1H 00M"
,"Rucker, Michael",621074,"R","SL",215,"86",2475,"5.9",0.2602944676176616,0.28106047221537644,86.3175134830217,60.577578824098296,"Slider",28,180,240,25.739934658923403,25.739934658923396,-60,3,0,4,0,1,0,"3:00","4:00","-1H 00M"
,"Sadzeck, Connor",592712,"R","SL",31,"89.4",2345,"6.1",0.2808016289393292,0.41781802228642584,194.83391074964374,164.4489870575073,"Slider",42,690,750,30.384923692136425,30.384923692136457,-60,11,30,12,30,1,0,"11:30","12:30","-1H 00M"
,"Sampson, Adrian",592716,"R","SL",242,"83",2616,"11.7",0.5001742719173363,0.40980193300699497,44.5103236082324,71.68963970499156,"Slider",41,270,210,-27.179316096759166,27.179316096759166,60,4,30,3,30,1,0,"4:30","3:30","+1H 00M"
,"Santana, Dennis",642701,"R","SL",400,"85.8",2675,"4.8",0.20380067585455816,0.18105124012482424,64.2539521692281,25.92633770232112,"Slider",18,225,315,38.32761446690698,38.32761446690699,-90,3,45,5,15,1,30,"3:45","5:15","-1H 30M"
,"Santillan, Tony",663574,"R","SL",202,"86.5",2292,"11.6",0.5298954739311786,0.35621269989065796,47.601360722379525,79.26436858220139,"Slider",36,270,195,-31.66300785982186,31.66300785982187,75,4,30,3,15,1,15,"4:30","3:15","+1H 15M"
,"Santos, Gregory",666619,"R","SL",35,"87.8",2432,"7.3",0.33545872195487325,0.3941402532168345,87.36267813650828,69.1300035003929,"Slider",39,180,225,18.232674636115377,18.232674636115373,-45,3,0,3,45,0,45,"3:00","3:45","-0H 45M"
,"Saucedo, Tayler",642048,"L","SL",16,"83.9",2386,"5.8",0.25164335590830633,0.17701207939594693,251.2887928277441,293.19869517696543,"Slider",18,570,495,-41.90990234922134,41.909902349221355,75,9,30,8,15,1,15,"9:30","8:15","+1H 15M"
,"Seabold, Connor",657756,"R","SL",82,"85.6",2388,"5",0.22405086941638877,0.2829923469676657,191.0511395343413,152.26604243198142,"Slider",28,705,60,38.785097102359885,38.7850971023599,-75,11,45,1,0,1,15,"11:45","1:00","-1H 15M"
,"Stephan, Trevor",663986,"R","SL",254,"85.9",2590,"10.8",0.4669375273421417,0.34012765035909365,100.56498123401339,96.87901091594982,"Slider",34,165,165,3.6859703180635677,3.6859703180635663,0,2,45,2,45,0,0,"2:45","2:45"," 0H 00M"
,"Stratton, Chris",608717,"R","SL",208,"86.6",2866,"7.6",0.32454919564355883,0.32358222383591784,85.25932588355104,88.40644653407816,"Slider",32,195,180,-3.147120650527114,3.1471206505271123,15,3,15,3,0,0,15,"3:15","3:00","+0H 15M"
,"Stripling, Ross",548389,"R","SL",444,"87.1",2301,"7.2",0.3286194644127405,0.4222078843375783,170.90773963060303,136.98030863854106,"Slider",42,735,90,33.92743099206197,33.92743099206197,-75,12,15,1,30,1,15,"12:15","1:30","-1H 15M"
,"Miller, Shelby",571946,"R","ST",70,"82.1",2500,"14.5",0.6192169756705596,0.5318038129140273,67.61281519441094,93.47650218063082,"Sweeper",53,225,180,-25.863686986219875,25.863686986219868,45,3,45,3,0,0,45,"3:45","3:00","+0H 45M"
,"Nittoli, Vinny",657697,"R","ST",14,"83.6",2745,"13.4",0.5584414455036687,0.41158033140539446,73.93016957055364,103.35142710838763,"Sweeper",41,210,150,-29.42125753783398,29.421257537833984,60,3,30,2,30,1,0,"3:30","2:30","+1H 00M"
,"Norris, Daniel",596057,"L","ST",277,"79.9",2631,"14.7",0.6176370781792343,0.38237782809613036,295.34896251720176,275.51502290505334,"Sweeper",38,495,525,19.833939612148413,19.83393961214845,-30,8,15,8,45,0,30,"8:15","8:45","-0H 30M"
,"Ohtani, Shohei",660271,"R","ST",977,"85.3",2492,"15.4",0.6709075703669295,0.4972847814227079,72.00140120131306,104.28169511767557,"Sweeper",50,210,150,-32.28029391636251,32.28029391636251,60,3,30,2,30,1,0,"3:30","2:30","+1H 00M"
,"Ortega, Oliver",661383,"R","ST",32,"82.8",2431,"18.1",0.7786667677743078,0.6984225690093391,36.3875560198899,63.74611812027173,"Sweeper",70,285,240,-27.358562100381832,27.358562100381832,45,4,45,4,0,0,45,"4:45","4:00","+0H 45M"
,"Ottavino, Adam",493603,"R","ST",451,"81",2701,"18.9",0.7794403497090524,0.6529998418994541,68.57841505359485,90.27549992767207,"Sweeper",65,225,180,-21.69708487407722,21.697084874077206,45,3,45,3,0,0,45,"3:45","3:00","+0H 45M"
,"Phillips, Evan",623465,"R","ST",406,"85.4",2535,"16.2",0.7122246515354075,0.49393345250365683,65.02652570209217,89.34906614451002,"Sweeper",49,225,180,-24.322540442417846,24.322540442417843,45,3,45,3,0,0,45,"3:45","3:00","+0H 45M"
,"Roberts, Ethan",681799,"R","ST",36,"82.9",3096,"22.6",0.9098725167744821,0.6935015849064564,60.67465741042163,79.67363659699744,"Sweeper",69,240,195,-18.99897918657581,18.998979186575816,45,4,0,3,15,0,45,"4:00","3:15","+0H 45M"
,"Rogers, Taylor",573124,"L","ST",616,"80.9",2693,"15.1",0.6308076173775623,0.5329026790087432,288.1399802587822,270.95688979772046,"Sweeper",53,510,540,17.183090461061738,17.18309046106176,-30,8,30,9,0,0,30,"8:30","9:00","-0H 30M"
,"Treinen, Blake",595014,"R","ST",19,"85.1",2424,"15",0.7090212721901274,0.445724472299294,51.64576147580604,75.25277163092699,"Sweeper",45,255,210,-23.607010155120946,23.607010155120957,45,4,15,3,30,0,45,"4:15","3:30","+0H 45M"
,"Urquidy, José",664353,"R","ST",357,"80.1",2623,"15.5",0.6445513821235965,0.4939587778837234,57.9142974925136,87.0051408159103,"Sweeper",49,240,180,-29.090843323396697,29.0908433233967,60,4,0,3,0,1,0,"4:00","3:00","+1H 00M"
,"Varland, Louie",686973,"R","ST",68,"83.5",2342,"10.8",0.4787660272123971,0.40257586989873906,49.96571794084693,76.57201349131921,"Sweeper",40,255,210,-26.606295550472282,26.60629555047229,45,4,15,3,30,0,45,"4:15","3:30","+0H 45M"
,"VerHagen, Drew",572403,"R","ST",92,"81.4",2312,"18.2",0.8071523547842067,0.7278641477524773,45.26687855988101,73.9786808379364,"Sweeper",73,270,210,-28.711802278055387,28.711802278055384,60,4,30,3,30,1,0,"4:30","3:30","+1H 00M"
,"Waldichuk, Ken",686610,"L","ST",123,"81",2289,"19.2",0.8475340799665502,0.5963993837073728,295.3313423839785,280.3176577854781,"Sweeper",60,495,525,15.01368459850039,15.013684598500436,-30,8,15,8,45,0,30,"8:15","8:45","-0H 30M"
